"date","coef","beta","lo90","lo68","hi68","hi90"
"2015-10-01","margin",0.823423068337034,-0.128829750082407,0.256054329994037,1.46264206101761,2.06126092942232
"2016-01-01","margin",0.799496966248604,-0.0496664219190538,0.196844200679363,1.58648241830513,2.07380421501062
"2016-04-01","margin",0.81741026411229,0.116295577500278,0.389091873206972,1.38634471997155,1.93416048667779
"2016-07-01","margin",0.812005890103929,0.0966604238830116,0.312824212708421,1.3974987514612,1.9343963433743
"2016-10-01","margin",0.584712637413008,-0.0589333535891845,0.0176617474846871,1.09627432297152,1.90584569432759
"2017-01-01","margin",0.71194240835516,-0.0637575173816799,0.0639898617818638,1.23364169485272,1.9074485290643
"2017-04-01","margin",0.659728044458483,-0.000903757297896827,0.139198466422424,1.18809150199108,1.79661737574005
"2017-07-01","margin",0.58741636214741,-0.0207906147361175,0.0579954327615951,1.02423377046343,1.77967508461286
"2017-10-01","margin",0.580619439040074,-0.0429571731428407,0.111657075229586,1.17657988597869,1.90176260692106
"2018-01-01","margin",0.609250753559404,-0.0178024552999907,0.140579554329394,1.02984039580289,1.82369042564823
"2018-04-01","margin",0.744953936191265,0.00183830554409795,0.32179001332659,1.27205646044167,1.85984551868465
"2018-07-01","margin",0.661313348643257,-0.0297459778288754,0.136064363300227,1.09328440637353,1.84779382100585
"2018-10-01","margin",0.635195574842216,-0.0553758885954186,0.199628215116493,1.32101625863269,2.07794586763758
"2019-01-01","margin",0.737231471744633,-0.0288734890295589,0.117433337345245,1.48346337075796,2.23311243623339
"2019-04-01","margin",0.819041278503789,-0.0357577637018948,0.228976207006987,1.57544161117938,2.09228902722908
"2019-07-01","margin",0.77839740029413,-0.0587956330044419,0.121206535051297,1.59241207561456,2.22998311018518
"2019-10-01","margin",0.554603009225582,-0.0491808792464518,0.104739128575658,1.23824643496918,1.68762063056104
"2020-01-01","margin",0.71686958093255,-0.0313225985733982,0.211537221028321,1.34918797554707,2.03290959133959
